Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.6382341982334122,0.5742074000754485,0.27999650242567964,0.2926081235640977,0.22771216834508656,0.657596806316917,0.8203197229214066,0.038212549594406675,0.34981924255988617,0.28803323276834547,0.2757443493958832,0.17846017091316024,0.7778243589298134,0.45203416890823733,0.787272608341639,0.2588189155979752,0.48513344457909524,0.6475812735118514,0.9288838280617282,0.6990913586713813,0.5216812373383118,0.656080456926163,0.6685674078839359,0.1335858618348701,0.2574888737300859,0.810554040546748,0.7877230364685561,0.3002694636544043,0.662362689161602,0.5806518777549103,0.6237049241319645,0.10857136030495684,0.6901244246710563,0.7335456474127174,0.5403255244082087,0.7196083144858593,0.7664266640829039,0.5494962657570168,0.10242396460455239,0.957953795942752,0.8411214005723819,0.5718612022911456,0.5331421291363,0.14067490587300835,0.4593141971267387,0.15353535716131628,0.6663423477646745,0.4572126957568985,0.8296495389690887,0.6252954654771121],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.271637557434242,0.36278252275923795,0.9240381347502452,0.2562442298304759,0.32579566293924034,0.058323362024004344,0.22994996469143747,0.3025276485709576,0.5318178381128535,0.021626047344659116,0.894561746684218,0.3477250094279688,0.14577988775740935,0.7271220388761751,0.6494610514780986,0.826787827094792,0.961564921791283,0.14591611742969146,0.08527352736595328,0.0951304273111987,0.12490449198110287,0.35299776850969455,0.5574937736481271,0.6554516936621427,0.3006846042021395,0.5851676608723844,0.24796450943244175,0.1870937430747851,0.6012618258616387,0.3910670522641212,0.6808624921833127,0.8362199057170688,0.5985740871094667,0.0937997800881527,0.2977142068514774,0.8198214142828496,0.6891194293467351,0.6469877782730618,0.5328776597395702,0.7725379279564938,0.05841550955264607,0.10670278705416214,0.19909156231328684,0.42250442281728107,0.5003412167340044,0.36456847878182363,0.8921064559941679,0.12091298853053345,0.3868013984244133,0.49142874434885464],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.5540769643061839,0.4697048266453381,0.1544439868306674,0.026329296876821173,0.29730791980384663,0.7927843248060514,0.7776987957791709,0.8121618863835527,0.08311185005988597,0.4783736326980791,0.8311954441836066,0.5271708821841306,0.8749484629207569,0.28360270448886926,0.909657721307136,0.8906250453886349,0.44068189272477054,0.5371562243868533,0.36965995047149236,0.6313073196105861,0.06570438389533162,0.8017758076717971,0.5851707795245699,0.6990782998490301,0.05684025171780438,0.9656416704173408,0.1675982735794863,0.8726196757632619,0.06635724456127867,0.9201355524614592,0.8910896073685339,0.8705662456230033,0.946076817548202,0.9512121409777932,0.38512756089883526,0.30858599144924925,0.053488764984714776,0.722583703881919,0.009005008999318331,0.36156995097678823,0.6749400716145743,0.2611486760045785,0.7065479310317312,0.7879443570456377,0.5053811514266896,0.6685717518505326,0.05449640644376463,0.05222006282426639,0.9298176338476543,0.37764946454645587],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.1642416794757524,0.6422449959991597,0.18852925243079877,0.6480718077059678,0.5741574901355315,0.3192271924594715,0.37628158969914216,0.6534171556021643,0.7785515893258089,0.9614479559925012,0.6251708524659085,0.9496942145111725,0.5793037352384272,0.8666856233880258,0.7514052132431384,0.3354710539789483,0.01754442452429361,0.8637222212780312,0.10824123746536884,0.11460849395136075,0.24526843684085953,0.34990713264695994,0.3804569767250289,0.554840758799507,0.3305659998398133,0.4196029276723382,0.5801583044398341,0.8989238242387005,0.6551933396894608,0.5774406031405732,0.5593783515655856,0.629797522888084,0.2594939125557838,0.14066262037219623,0.9418445506707451,0.8171850832479047,0.21722009086684235,0.3264339725126284,0.49445147741965867,0.28027916795686514,0.8815944269068107,0.19285297531502976,0.6083919985947551,0.9896410163728565,0.6339889412588261,0.05649487408536902,0.7405630627361943,0.6011654075181097,0.5878893801773009,0.7446732595206238],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.3777766526564714,0.2659405558778921,0.5533507528527537,0.05720574797585387,0.329470734979984,0.8920593006844716,0.45093984736938764,0.11032146684941235,0.929028343074123,0.8479135755623893,0.2791985961511889,0.8144503516148026,0.02947807730200991,0.6912314578149379,0.6859523662993887,0.5979848740006679,0.5162623814321692,0.8840924278872502,0.17132528531525681,0.6307072317116091,0.42792453256589025,0.611382892532196,0.9591143333700103,0.22342581162489406,0.6749793971355222,0.7586305399313465,0.6132130682667103,0.7844669900331689,0.7778966424852847,0.8248832379264023,0.5470644240315795,0.6990192836150346,0.007039518869078165,0.04727394593993817,0.6766616032961318,0.7639291360081757,0.800566571811769,0.2961400948112959,0.6014047748393897,0.3583982965060273,0.36071687521645457,0.3630426512313215,0.8621606405720337,0.3601351424576975,0.8845644821855851,0.1087560435831143,0.022160743867537636,0.926863450090929,0.9722411671775021,0.5642774295522385],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.5439135773511704,0.6546935943212329,0.3737906832370319,0.485129542033671,0.6940947554183378,0.297713001360427,0.3852322345844188,0.04770879218610946,0.9984181041191501,0.1872541137342837,0.8850741479026482,0.34615589049076334,0.08978032145917592,0.7246494834873883,0.21443386996713587,0.09920399167493998,0.14551019241804342,0.8378857948644545,0.8470832673898877,0.5086845238901747,0.493342723374145,0.0904191888208068,0.07015325635322256,0.5248487463049034,0.3807779023603991,0.20951692871965966,0.7018954700073394,0.8683889239111474,0.3487722154943267,0.16184105209621746,0.20981227510239508,0.03501943645773786,0.1282508061009493,0.5455918928964815,0.4606317506575478,0.16570541823017182,0.48671647986322164,0.9913806542310712,0.7330167100835907,0.10410236212041324,0.9922717511345706,0.4681015170956836,0.5545623105263926,0.18249700356277454,0.23365811174480566,0.875426054275493,0.3865499593731412,0.27851637144875163,0.6374568565493333,0.07114334326530336],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.17308970394336975,0.46709852660337703,0.6573838131766493,0.5294215498665253,0.2956972286279417,0.15569468226765415,0.7756502649375306,0.1551678900326543,0.5300156695949924,0.9353995457974225,0.4526511113284827,0.3900154404569314,0.18830649693718526,0.5066826906913565,0.8887796995557089,0.6370671689223084,0.749497871702299,0.9456209174831997,0.22095936092502866,0.20437842265788142,0.9279926539896516,0.26500755149346567,0.5665190588639495,0.42126176318706376,0.3131028848068804,0.6944416156020747,0.14833073573477729,0.31684837159163104,0.4228908236886376,0.35447615304684277,0.5876646568289697,0.2669427241995489,0.25936153601770406,0.03213171675585236,0.33500790132829994,0.3130583685615136,0.22636536990906897,0.5785573981229568,0.12413081213006794,0.4366243950657933,0.5772331097265,0.04434827587681445,0.2809743348780954,0.9317035575720005,0.39608071128758593,0.04400536121671039,0.6964714617077071,0.16116467717873706,0.4848842380713456,0.9982496145072234],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.28120372343324784,0.40410365375325075,0.42784007566169513,0.841379256038102,0.7598339115756952,0.20640866310849226,0.5351892131242096,0.5005852014392567,0.7345445331007568,0.631716961894384,0.3305987457318751,0.955116865793115,0.049250841543211354,0.07661215899791063,0.7393576111373201,0.9654164614476434,0.6201462476220453,0.8617623630614497,0.15905772539704877,0.6258170793225526,0.06317714615421322,0.6398012508282703,0.150095659350311,0.7391254907002935,0.645333093105025,0.7711055521874207,0.5702443261832494,0.6373885955031425,0.31417737831318826,0.21022413224982872,0.5957075560679774,0.4803673796576404,0.8188320379728662,0.11856544071780017,0.22048571497460034,0.25172020801163264,0.22567062377394198,0.3730513855949591,0.5065428839379527,0.6426228016710216,0.45326089234043365,0.37579755109155366,0.06918194481817752,0.7635295465916859,0.8036385655098056,0.08648122434126093,0.025196617710778968,0.15700688846578303,0.8507829308010859,0.996909981864829],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.9057843684508428,0.8980462159155174,0.46220315636002596,0.846405553366235,0.8418677099494924,0.6629906409374998,0.17583430241905418,0.23696877770775537,0.6663859190667154,0.5241856344853775,0.631980277368905,0.9487935415254279,0.44628262931132456,0.8846913658335771,0.26883043584326205,0.6795486481602342,0.35632959755762506,0.40586992444875636,0.030115539442135297,0.13494855544505557,0.7375901850459291,3.8800676901162845E-4,0.4047576958872209,0.8834852360776626,0.6452410621493441,0.9641518791009298,0.720908285361931,0.15479494789533554,0.18363363235312558,0.1029178974014815,0.25055649204028163,0.8089854980506911,0.45089192043626647,0.27279864952136823,0.3459304787766222,0.033350899812825796,0.9710066083114055,0.09861122989764048,0.5252022517170699,0.9332520326515072,0.078299835804167,0.7599908269403376,0.1525461870290269,0.07554345916071081,0.8372989451742573,0.642419118315269,0.11639028734703238,0.2157779560436497,0.7304716235606129,0.3387938081513757],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
Vec: {"class":"org.apache.mahout.matrix.SparseVector","vector":"{\"values\":{\"indices\":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49],\"values\":[0.6997384710991361,0.8945222513668146,0.5269387244810407,0.9568920492220612,0.657730992462663,0.32346845138048885,0.4571957095329853,0.9390571578188759,0.3701494416794917,0.9986278927695741,0.06203667093353116,0.6326644427135061,0.8203615076470451,0.7757450774393149,0.8582901935089052,0.6633986091272993,0.0672400785919548,0.7221713806460751,0.26963933144125085,0.758101974589611,0.8228801201359248,0.9197894174015885,0.10771265931102447,0.03992867739157213,0.7264758333345653,0.5351809010343165,0.25679720534193295,0.975767598919764,0.9135097391006283,0.8960820116652622,0.11493808563968544,0.09437222260138167,0.5194444108015147,0.017272096955808558,0.7748539657264316,0.313362869601416,0.8283965092413609,0.004393028939857269,0.890011096332956,0.21424339000434578,0.879811966031769,0.03079811159079937,0.6643632433482269,0.8868003287785301,0.4799501058828789,0.13038082067588164,0.4286786583083869,0.02772985491883595,0.7300238363578829,0.8784356799802329],\"numMappings\":50},\"cardinality\":50,\"lengthSquared\":-1.0,\"name\":\"\"}"}
